Nombre;Altura;Edad;Valor de mercado;Partidos jugados;Goles;Asistencias;Amarillas;Rojas;Nacionalidad_emb_1;Nacionalidad_emb_2;Nacionalidad_emb_3;Nacionalidad_emb_4;Nacionalidad_emb_5;Nacionalidad_emb_6;Nacionalidad_emb_7;Nacionalidad_emb_8;Club_emb_1;Club_emb_2;Club_emb_3;Club_emb_4;Club_emb_5;Club_emb_6;Club_emb_7;Club_emb_8;PosiciÛn_emb_1;PosiciÛn_emb_2;PosiciÛn_emb_3;PosiciÛn_emb_4;PosiciÛn_emb_5;PosiciÛn_emb_6;PosiciÛn_emb_7;PosiciÛn_emb_8;Nacionalidad;Club ;Posicion
Jadon Sancho;1,8;25;25;8;0;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115;Inglaterra;Aston Villa;Extremo izquierdo
Richarlison;1,84;28;25;20;4;2;6;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532;Brasil;Tottenham Hotspur;Delantero centro
Ferdi Kadioglu;1,74;26;25;13;0;0;4;0;-0,051776182;0,088101126;-0,077325046;0,060995255;-0,101748295;0,024314163;-0,059879653;-0,054608732;0,00343602;0,060059864;0,096675947;-0,012602294;0,055346847;-0,073613517;-0,008479889;0,099257879;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744;Turquia;Brighton;Lateral izquierdo
Riccardo Orsolini;1,83;28;25;15;6;0;1;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;0,091276102;-0,072741017;0,104046933;-0,08886002;0,042857617;0,120582186;-0,096320145;-0,125126272;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398;Italia;Bolonia;Extremo derecho
Gabriel Jesus;1,75;28;25;0;0;0;0;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,002708036;0,042245775;-0,011056037;0,106596567;0,11312753;0,081454895;-0,00780597;0,095384277;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532;Brasil;Arsenal FC;Delantero centro
Ritsu Doan;1,72;27;25;20;6;4;3;0;0,099176884;0,104774587;-0,118423827;0,035096727;0,125299647;-0,097371705;-0,084704988;-0,099274479;-0,027521588;0,053013597;-0,063389644;0,015258609;0,03662977;-0,019376453;0,124876514;0,103726327;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398;Japon;Eintracht Frankfurt;Extremo derecho
Artem Dovbyk;1,89;28;25;14;2;2;0;0;-0,099967182;-0,096912734;0,038299121;-0,031735584;-0,085857943;-0,101816297;0,105597176;0,024063805;-0,009571058;-0,034415841;0,122070998;-0,00379724;0,075012825;-0,093587138;-0,028899116;-0,070448712;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532;Ucrania;AS Roma;Delantero centro
Noussair Mazraoui;1,83;28;25;7;0;2;1;0;-0,121671446;-0,116023652;-0,012787935;-0,0783398;0,062523827;-0,076796614;0,033084381;0,006994453;0,027283248;-0,100400135;-0,033273615;0,036728553;0,067628078;-0,030931495;-0,11711961;0,054781374;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728;Marruecos;Manchester United;Lateral derecho
Noa Lang;1,79;26;25;11;0;0;2;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;0,025104497;0,003371759;0,01017504;-0,044517815;-0,088343136;-0,027011739;0,051044561;0,108067945;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115;Paises Bajos;SSC Napoles;Extremo izquierdo
Mile Svilar;1,89;26;25;15;0;0;0;0;-0,009138974;-0,04100702;-0,006064715;0,095807195;-0,008070982;-0,02088036;0,035404671;-0,105325103;-0,009571058;-0,034415841;0,122070998;-0,00379724;0,075012825;-0,093587138;-0,028899116;-0,070448712;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724;Serbia;AS Roma;Portero
Sander Berge;1,95;27;25;14;0;0;2;0;-0,038558159;0,068967387;0,073625669;-0,059148449;0,010536021;-0,107151181;0,099299408;0,113966249;0,020387594;-0,029309405;0,119028166;0,120226219;-0,121295892;0,030402875;0,07841783;0,046755958;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833;Noruega;Fulham FC;Pivote
Donyell Malen;1,79;26;25;16;4;0;0;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398;Paises Bajos;Aston Villa;Extremo derecho
Marcos Llorente;1,84;30;25;16;3;3;3;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,05408144;-0,015183867;0,01830525;-0,031488448;-0,086804241;-0,098341905;-0,112865217;-0,076127492;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728;Espana;Atletico de Madrid;Lateral derecho
Lucas Hernandez;1,84;29;25;9;0;0;2;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,053153802;0,023098467;-0,038857467;0,107157461;0,120843783;0,047108799;-0,034235161;-0,00145015;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744;Francia;PSG;Lateral izquierdo
Kevin Danso;1,88;27;25;14;0;0;4;0;-0,055026289;0,003360613;0,054189634;-0,048138957;-0,069371082;-0,082082227;-0,008001773;-0,004511821;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164;Austria;Tottenham Hotspur;Defensa central
Dean Henderson;1,88;28;25;17;0;0;1;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,0492731;-0,079972073;0,107039653;-0,025023852;0,111330867;-0,067949563;-0,099752568;0,083477311;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724;Inglaterra;Crystal Palace;Portero
Ivan Toney;1,79;29;25;15;11;2;2;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,104477271;-0,062545225;0,03339484;-0,099848755;-0,084549479;-0,005895349;-0,109561503;0,034732055;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532;Inglaterra;Al-Ahli SFC;Delantero centro
Alexander Sorloth;1,95;29;25;15;2;0;3;1;-0,038558159;0,068967387;0,073625669;-0,059148449;0,010536021;-0,107151181;0,099299408;0,113966249;-0,05408144;-0,015183867;0,01830525;-0,031488448;-0,086804241;-0,098341905;-0,112865217;-0,076127492;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532;Noruega;Atletico de Madrid;Delantero centro
Roben Neves;1,8;28;25;13;3;1;3;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,01059381;-0,091306917;0,084910236;0,014636153;0,073487468;0,018382352;0,010363006;-0,092331581;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833;Portugal;Al-Hilal;Pivote
Konrad Laimer;1,8;28;25;17;1;6;5;0;-0,055026289;0,003360613;0,054189634;-0,048138957;-0,069371082;-0,082082227;-0,008001773;-0,004511821;0,002556021;0,036724091;-0,083628394;-0,014933302;0,096912265;0,090595022;-0,044424478;0,030976996;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728;Austria;Bayern Munich;Lateral derecho
Stanislav Lobotka;1,7;30;25;11;0;1;0;0;-0,067617305;-0,015961383;-0,094084896;0,034315646;0,114312656;-0,029895863;-0,011141942;0,043071218;0,025104497;0,003371759;0,01017504;-0,044517815;-0,088343136;-0,027011739;0,051044561;0,108067945;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833;Eslovaquia;SSC Napoles;Pivote
Leroy Sana;1,83;29;25;15;3;3;0;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,102266297;-0,057607267;-0,012122612;0,015154932;-0,000798335;0,013641773;0,078174472;-0,001922205;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398;Alemania;Galatasaray;Extremo derecho
Julian Brandt;1,85;29;25;13;4;2;0;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,05805143;-0,051959045;0,034812916;0,087660529;0,075818077;-0,094192736;0,1171472;0,056525052;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416;Alemania;Borussia Dortmund;Mediocentro ofensivo
Mike Maignan;1,91;30;25;12;0;0;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,115612671;-0,076692834;-0,116889097;0,125054792;0,044108413;0,064411983;0,080097876;-0,036474191;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724;Francia;AC Milan;Portero
Hakan Calhanoglu;1,78;31;25;13;6;3;1;0;-0,051776182;0,088101126;-0,077325046;0,060995255;-0,101748295;0,024314163;-0,059879653;-0,054608732;-0,069649406;0,020569252;-0,011019945;0,086448185;0,050153639;0,05676036;0,019266184;-0,034814984;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833;Turquia;Inter de Milan;Pivote
Jack Hinshelwood;1,8;20;24;5;0;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,00343602;0,060059864;0,096675947;-0,012602294;0,055346847;-0,073613517;-0,008479889;0,099257879;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833;Inglaterra;Brighton;Pivote
